dex_00274|Highly intelligent but also very lazy, it keeps enemies out of its territory by laying traps everywhere.|Highly intelligent but also very lazy, it keeps enemies out of its territory by laying traps everywhere.
dex_00275|If your nose becomes itchy while you are sleeping, it's a sure sign that a Drowzee is standing above your pillow and trying to eat your dream through your nostrils.|If your nose becomes itchy while you are sleeping, it's a sure sign that a Drowzee is standing above your pillow and trying to eat your dream through your nostrils.
dex_00276|Druddigon are vicious and cunning. They take up residence in nests dug out by other Pokémon, treating the stolen nests as their own lairs.|Druddigon are vicious and cunning. They take up residence in nests dug out by other Pokémon, treating the stolen nests as their own lairs.
dex_00277|Its majestic horns are meant only to impress the opposite gender. They never see use in battle.|Its majestic horns are meant only to impress the opposite gender. They never see use in battle.
dex_00278|They are better at swimming than flying, and they happily eat their favorite food, peat moss, as they dive underwater.|They are better at swimming than flying, and they happily eat their favorite food, peat moss, as they dive underwater.
dex_00279|It drives enemies out of its nest by sucking in enough air to fill its long, narrow lungs, then releasing the air in an intense blast.|It drives enemies out of its nest by sucking in enough air to fill its long, narrow lungs, then releasing the air in an intense blast.
dex_00280|Because the triplets originally split from one body, they think exactly alike. They work cooperatively to burrow endlessly through the ground.|Because the triplets originally split from one body, they think exactly alike. They work cooperatively to burrow endlessly through the ground.
dex_00281|Its drill-tipped tail is used to burrow into the ground backwards. This Pokémon is known to make its nest in complex shapes deep under the ground.|Its drill-tipped tail is used to burrow into the ground backwards. This Pokémon is known to make its nest in complex shapes deep under the ground.
dex_00282|When their brains, now divided in two, are thinking the same thoughts, these Pokémon exhibit their maximum power.|When their brains, now divided in two, are thinking the same thoughts, these Pokémon exhibit their maximum power.
dex_00283|The special metal that composes its body is very light, so this Pokémon has considerable agility. It lives in caves because it dislikes the rain.|The special metal that composes its body is very light, so this Pokémon has considerable agility. It lives in caves because it dislikes the rain.
dex_00284|With their large mandibles, these Pokémon can crunch their way through rock. They work together to protect their eggs from Sandaconda.|With their large mandibles, these Pokémon can crunch their way through rock. They work together to protect their eggs from Sandaconda.
dex_00285|It is thought that its body is hollow with only a spectral ball of fire burning inside. However, no one has been able to confirm this theory as fact.|It is thought that its body is hollow with only a spectral ball of fire burning inside. However, no one has been able to confirm this theory as fact.
dex_00286|The antenna on its head captures radio waves from the world of spirits that command it to take people there.|The antenna on its head captures radio waves from the world of spirits that command it to take people there.
dex_00287|A glare from its single scarlet eye makes even burly grown-ups freeze in utter fear. It is a nocturnal Pokémon that roams about under the cloak of darkness.|A glare from its single scarlet eye makes even burly grown-ups freeze in utter fear. It is a nocturnal Pokémon that roams about under the cloak of darkness.
dex_00288|Tends to be drawn to bonfires on dark nights. Difficult to chase away from settlements because of the way it scatters highly toxic scales.|Tends to be drawn to bonfires on dark nights. Difficult to chase away from settlements because of the way it scatters highly toxic scales.
dex_00289|It first tries to find a rock to live in, but if there are no suitable rocks to be found, Dwebble may move in to the ports of a Hippowdon.|It first tries to find a rock to live in, but if there are no suitable rocks to be found, Dwebble may move in to the ports of a Hippowdon.
dex_00290|These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity.|These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity.
dex_00291|They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.|They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.
dex_00292|An Eevee has an unstable genetic makeup that suddenly mutates due to its environment. Radiation from various stones causes this Pokémon to evolve.|An Eevee has an unstable genetic makeup that suddenly mutates due to its environment. Radiation from various stones causes this Pokémon to evolve.
dex_00293|This Pokémon keeps its heat-sensitive head cool with ice. It fishes for its food, dangling its single hair into the sea to lure in prey.|This Pokémon keeps its heat-sensitive head cool with ice. It fishes for its food, dangling its single hair into the sea to lure in prey.
dex_00294|This Pokémon keeps its heat-sensitive head cool with ice. It fishes for its food, dangling its single hair into the sea to lure in prey.|This Pokémon keeps its heat-sensitive head cool with ice. It fishes for its food, dangling its single hair into the sea to lure in prey.
dex_00295|An Ekans curls itself up in a spiral while it rests. This position allows it to quickly respond to an enemy from any direction with a threat from its upraised head.|An Ekans curls itself up in a spiral while it rests. This position allows it to quickly respond to an enemy from any direction with a threat from its upraised head.
dex_00296|The cotton on the head of this Pokémon can be spun into a glossy, gorgeous yarn—a Galar regional specialty.|The cotton on the head of this Pokémon can be spun into a glossy, gorgeous yarn—a Galar regional specialty.
dex_00297|When a storm approaches, it competes with others to scale heights that are likely to be stricken by lightning. Some towns use Electabuzz in place of lightning rods.|When a storm approaches, it competes with others to scale heights that are likely to be stricken by lightning. Some towns use Electabuzz in place of lightning rods.
dex_00298|It pushes the tips of its two tails against the foe, then lets loose with over 20,000 volts of power.|It pushes the tips of its two tails against the foe, then lets loose with over 20,000 volts of power.
dex_00299|It stores electricity in its fur. It gives off sparks from all over its body in seasons when the air is dry.|It stores electricity in its fur. It gives off sparks from all over its body in seasons when the air is dry.
dex_00300|They appear in great numbers at electric power plants. Because they feed on electricity, they cause massive and chaotic blackouts in nearby cities.|They appear in great numbers at electric power plants. Because they feed on electricity, they cause massive and chaotic blackouts in nearby cities.
dex_00301|If it touches metal and discharges the electricity it has stored in its body, an Elekid begins swinging its arms in circles to recharge itself.|If it touches metal and discharges the electricity it has stored in its body, an Elekid begins swinging its arms in circles to recharge itself.
dex_00302|This Pokémon was discovered about 50 years ago. Its highly developed brain enables it to exert its psychic powers.|This Pokémon was discovered about 50 years ago. Its highly developed brain enables it to exert its psychic powers.
dex_00303|It has mastered fast and powerful fighting moves. It grows a beard of fire.|It has mastered fast and powerful fighting moves. It grows a beard of fire.
dex_00304|It has mastered fast and powerful fighting moves. It grows a beard of fire.|It has mastered fast and powerful fighting moves. It grows a beard of fire.
dex_00305|This Pokémon absolutely loves sweet berries. Sometimes it stuffs its cheeks full of so much food that it can’t fly properly.|This Pokémon absolutely loves sweet berries. Sometimes it stuffs its cheeks full of so much food that it can’t fly properly.
dex_00306|The three horns that extend from its beak attest to its power. The leader has the biggest horns.|The three horns that extend from its beak attest to its power. The leader has the biggest horns.
dex_00307|When it flies to this land from across the sea, the bitter winter comes to an end. According to legend, this Pokémon's love gives rise to the budding of fresh life across Hisui.|When it flies to this land from across the sea, the bitter winter comes to an end. According to legend, this Pokémon's love gives rise to the budding of fresh life across Hisui.
dex_00308|When it flies to this land from across the sea, the bitter winter comes to an end. According to legend, this Pokémon's love gives rise to the budding of fresh life across Hisui.|When it flies to this land from across the sea, the bitter winter comes to an end. According to legend, this Pokémon's love gives rise to the budding of fresh life across Hisui.
dex_00309|Enraicune is a three-way fusion between Entei, Raikou and Suicune that was created using Team Rocket's fusion machine. Further improvements by Colress has made the fusion stable enough to be used in battles.|Enraicune is a three-way fusion between Entei, Raikou and Suicune that was created using Team Rocket's fusion machine. Further improvements by Colress has made the fusion stable enough to be used in battles.
dex_00310|Entei embodies the passion of magma. It is thought to have been born in the eruption of a volcano. It blasts fire that consumes all that it touches.|Entei embodies the passion of magma. It is thought to have been born in the eruption of a volcano. It blasts fire that consumes all that it touches.
dex_00311|It charges its enemies, lances at the ready. An image of one of its duels is captured in a famous painting of Escavalier clashing with Sirfetch’d.|It charges its enemies, lances at the ready. An image of one of its duels is captured in a famous painting of Escavalier clashing with Sirfetch’d.
dex_00312|It emits psychic power from the gaps between its multicolored frills and sprints at speeds greater than 120 mph.|It emits psychic power from the gaps between its multicolored frills and sprints at speeds greater than 120 mph.
dex_00313|An Espeon is extremely loyal to any trainer it considers to be worthy. It is said to have developed precognitive powers to protect its trainer from harm.|An Espeon is extremely loyal to any trainer it considers to be worthy. It is said to have developed precognitive powers to protect its trainer from harm.
dex_00314|There’s enough psychic power in Espurr to send a wrestler flying, but because this power can’t be controlled, Espurr finds it troublesome.|There’s enough psychic power in Espurr to send a wrestler flying, but because this power can’t be controlled, Espurr finds it troublesome.
dex_00315|It was inside a meteorite that fell 20,000 years ago. There seems to be a connection between this Pokémon and the Dynamax phenomenon.|It was inside a meteorite that fell 20,000 years ago. There seems to be a connection between this Pokémon and the Dynamax phenomenon.
dex_00316|Known as the Drill King, this Pokémon can tunnel through the terrain at speeds of over 90 mph.|Known as the Drill King, this Pokémon can tunnel through the terrain at speeds of over 90 mph.
dex_00317|Known as the Drill King, this Pokémon can tunnel through the terrain at speeds of over 90 mph.|Known as the Drill King, this Pokémon can tunnel through the terrain at speeds of over 90 mph.
dex_00318|It consists of six eggs that care for each other. The eggs attract each other and spin around. When cracks increasingly appear, it is close to evolution.|It consists of six eggs that care for each other. The eggs attract each other and spin around. When cracks increasingly appear, it is close to evolution.
dex_00319|Originally from the tropics, Exeggutor's heads grow larger from exposure to strong sunlight. It is said that when the heads fall, they group to form an Exeggcute.|Originally from the tropics, Exeggutor's heads grow larger from exposure to strong sunlight. It is said that when the heads fall, they group to form an Exeggcute.
dex_00320|This Pokémon can do more than just shout. To communicate with others of its kind, it’ll emit all sorts of sounds from the holes in its body.|This Pokémon can do more than just shout. To communicate with others of its kind, it’ll emit all sorts of sounds from the holes in its body.
dex_00321|The six of them work together as one Pokémon. Teamwork is also their battle strategy, and they constantly change their formation as they fight.|The six of them work together as one Pokémon. Teamwork is also their battle strategy, and they constantly change their formation as they fight.
dex_00322|The six of them work together as one Pokémon. Teamwork is also their battle strategy, and they constantly change their formation as they fight.|The six of them work together as one Pokémon. Teamwork is also their battle strategy, and they constantly change their formation as they fight.
dex_00323|It is always seen with a stick from a plant. Apparently, there are good sticks and bad sticks. This Pokémon occasionally fights with others over choice sticks.|It is always seen with a stick from a plant. Apparently, there are good sticks and bad sticks. This Pokémon occasionally fights with others over choice sticks.
dex_00324|The hardened head from the tail protects the head of the main body as Farigiraf whips its long neck around to headbutt enemies.|The hardened head from the tail protects the head of the main body as Farigiraf whips its long neck around to headbutt enemies.
dex_00325|Its long neck and elongated beak are ideal for catching prey in soil or water. It deftly moves this extended and skinny beak to pluck prey.|Its long neck and elongated beak are ideal for catching prey in soil or water. It deftly moves this extended and skinny beak to pluck prey.
dex_00326|Feebas live in ponds that are heavily infested with weeds. Because of its hopelessly shabby appearance, it seems as if few trainers raise it.|Feebas live in ponds that are heavily infested with weeds. Because of its hopelessly shabby appearance, it seems as if few trainers raise it.
dex_00327|As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears.|As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears.
dex_00328|It opens its huge mouth to intimidate enemies. In battle, it runs using its thick and powerful hind legs to charge the foe with incredible speed.|It opens its huge mouth to intimidate enemies. In battle, it runs using its thick and powerful hind legs to charge the foe with incredible speed.
dex_00329|They stick their spikes into cave walls and absorb the minerals they find in the rock.|They stick their spikes into cave walls and absorb the minerals they find in the rock.
dex_00330|They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them.|They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them.
dex_00331|Fezandipiti beats its glossy wings to scatter pheromones that captivate people and Pokémon.|Fezandipiti beats its glossy wings to scatter pheromones that captivate people and Pokémon.
dex_00332|The yeast in Fidough’s breath is useful for cooking, so this Pokémon has been protected by people since long ago.|The yeast in Fidough’s breath is useful for cooking, so this Pokémon has been protected by people since long ago.
dex_00333|Its water ring is made from seawater mixed with a sticky fluid that Finizen secretes from its blowhole.|Its water ring is made from seawater mixed with a sticky fluid that Finizen secretes from its blowhole.
dex_00334|What a gorgeous sight this Pokémon is as it swims with its long, pink-painted caudal fins fluttering behind it. Finneon's beautiful appearance has led to its nickname: ”finery fish.”|What a gorgeous sight this Pokémon is as it swims with its long, pink-painted caudal fins fluttering behind it. Finneon's beautiful appearance has led to its nickname: ”finery fish.”
dex_00335|Its fleece quality changes to generate strong static electricity with a small amount of wool. The bare, slick parts of its hide are shielded against electricity.|Its fleece quality changes to generate strong static electricity with a small amount of wool. The bare, slick parts of its hide are shielded against electricity.
dex_00336|Flabébé wears a crown made from pollen it’s collected from its flower. The crown has hidden healing properties.|Flabébé wears a crown made from pollen it’s collected from its flower. The crown has hidden healing properties.
dex_00337|Thanks to a behavior of theirs known as “synchronizing,” an entire flock of these Pokémon can attack simultaneously in perfect harmony.|Thanks to a behavior of theirs known as “synchronizing,” an entire flock of these Pokémon can attack simultaneously in perfect harmony.
dex_00338|It flies on wings of apple skin and spits a powerful acid. It can also change its shape into that of an apple.|It flies on wings of apple skin and spits a powerful acid. It can also change its shape into that of an apple.
dex_00339|Flareon's fluffy fur releases heat into the air so that its body does not get excessively hot. Its body temperature can rise to a maximum of 1,650 degrees F.|Flareon's fluffy fur releases heat into the air so that its body does not get excessively hot. Its body temperature can rise to a maximum of 1,650 degrees F.
dex_00340|From its beak, it expels embers that set the tall grass on fire. Then it pounces on the bewildered prey that pop out of the grass.|From its beak, it expels embers that set the tall grass on fire. Then it pounces on the bewildered prey that pop out of the grass.
dex_00341|These friendly Pokémon send signals to one another with beautiful chirps and tail-feather movements.|These friendly Pokémon send signals to one another with beautiful chirps and tail-feather movements.
dex_00342|It spends its time running around wastelands. If anyone steals its beloved berries, it will chase them down and exact its revenge.|It spends its time running around wastelands. If anyone steals its beloved berries, it will chase them down and exact its revenge.
dex_00343|Has a long, rather splendid flotation sac, which prevents Floatzel from drowning even in stormy seas. One might glimpse this species around fishing hamlets from time to time.|Has a long, rather splendid flotation sac, which prevents Floatzel from drowning even in stormy seas. One might glimpse this species around fishing hamlets from time to time.
dex_00344|It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed.|It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed.
dex_00345|It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed.|It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed.
dex_00346|It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed.|It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed.
dex_00347|The hardness of Floragato’s fur depends on the Pokémon’s mood. When Floragato is prepared to battle, its fur becomes pointed and needle sharp.|The hardness of Floragato’s fur depends on the Pokémon’s mood. When Floragato is prepared to battle, its fur becomes pointed and needle sharp.
dex_00348|Its life can span several hundred years. It’s said to devote its entire life to protecting gardens.|Its life can span several hundred years. It’s said to devote its entire life to protecting gardens.
dex_00349|It has similar features to a ghostly pterosaur that was covered in a paranormal magazine, but the two have little else in common.|It has similar features to a ghostly pterosaur that was covered in a paranormal magazine, but the two have little else in common.
dex_00350|The flapping of its wings sounds like singing. To prevent detection by enemies, it hides itself by flapping up a cloud of desert sand.|The flapping of its wings sounds like singing. To prevent detection by enemies, it hides itself by flapping up a cloud of desert sand.
dex_00351|When the sun rises, Fomantis spreads its four leaves and bathes in the sunlight. The tip of its head has a pleasant aroma.|When the sun rises, Fomantis spreads its four leaves and bathes in the sunlight. The tip of its head has a pleasant aroma.
dex_00352|The spores released from this Pokémon’s hands are highly poisonous, but when thoroughly dried, the spores can be used as stomach medicine.|The spores released from this Pokémon’s hands are highly poisonous, but when thoroughly dried, the spores can be used as stomach medicine.
dex_00353|It keeps itself inside its steel shell. The shell is opened when it is catching prey, but it is so quick that the shell's inside cannot be seen.|It keeps itself inside its steel shell. The shell is opened when it is catching prey, but it is so quick that the shell's inside cannot be seen.
dex_00354|Their tusks can shatter rocks. Territory battles between Fraxure can be intensely violent.|Their tusks can shatter rocks. Territory battles between Fraxure can be intensely violent.
dex_00355|This Pokémon lives in forests and craggy areas. Using the power of its dorsal fin, it cools the inside of its nest like a refrigerator.|This Pokémon lives in forests and craggy areas. Using the power of its dorsal fin, it cools the inside of its nest like a refrigerator.
dex_00356|Legend has it that the residents of a sunken ancient city changed into these Pokémon.|Legend has it that the residents of a sunken ancient city changed into these Pokémon.
dex_00357|It protects its skin by covering its body in delicate bubbles. Beneath its happy-go-lucky air, it keeps a watchful eye on its surroundings.|It protects its skin by covering its body in delicate bubbles. Beneath its happy-go-lucky air, it keeps a watchful eye on its surroundings.
dex_00358|It can throw bubble-covered pebbles with precise control, hitting empty cans up to a hundred feet away.|It can throw bubble-covered pebbles with precise control, hitting empty cans up to a hundred feet away.
dex_00359|It freezes foes with an icy breath nearly -60 degrees F. What seems to be its body is actually hollow.|It freezes foes with an icy breath nearly -60 degrees F. What seems to be its body is actually hollow.
dex_00360|It shows no mercy to any who desecrate fields and mountains. It will fly around on its icy wings, causing a blizzard to chase offenders away.|It shows no mercy to any who desecrate fields and mountains. It will fly around on its icy wings, causing a blizzard to chase offenders away.
dex_00361|Its flame sac is small, so energy is always leaking out. This energy is released from the dent atop Fuecoco’s head and flickers to and fro.|Its flame sac is small, so energy is always leaking out. This energy is released from the dent atop Fuecoco’s head and flickers to and fro.
dex_00362|Left alone, its fur will grow longer and longer, but it will only allow someone it trusts to cut it.|Left alone, its fur will grow longer and longer, but it will only allow someone it trusts to cut it.
dex_00363|A Furret has a very slim build. When under attack, it can squirm through narrow spaces and get away. In spite of its short limbs, it is very nimble and fleet.|A Furret has a very slim build. When under attack, it can squirm through narrow spaces and get away. In spite of its short limbs, it is very nimble and fleet.
dex_00364|It loves to show off its graceful and nimble moves. If it encounters a potential mate, it will perform an elaborate courting dance.|It loves to show off its graceful and nimble moves. If it encounters a potential mate, it will perform an elaborate courting dance.
dex_00365|There is a long-held belief that medicine made from its scales will heal even incurable illnesses.|There is a long-held belief that medicine made from its scales will heal even incurable illnesses.
dex_00366|A master of courtesy and swordsmanship, it fights using extending swords on its elbows.|A master of courtesy and swordsmanship, it fights using extending swords on its elbows.
dex_00367|They employ an electrically charged web to trap their prey. While it is immobilized by shock, they leisurely consume it.|They employ an electrically charged web to trap their prey. While it is immobilized by shock, they leisurely consume it.
dex_00368|They absorb garbage and make it part of their bodies. They shoot a poisonous liquid from their right-hand fingertips.|They absorb garbage and make it part of their bodies. They shoot a poisonous liquid from their right-hand fingertips.
dex_00369|When it folds up its body and extends its wings, it looks like a jet plane. It flies at sonic speed.|When it folds up its body and extends its wings, it looks like a jet plane. It flies at sonic speed.
dex_00370|It apparently does not feel the pull of gravity because it supports itself with psychic power. It will give its life to protect its trainer.|It apparently does not feel the pull of gravity because it supports itself with psychic power. It will give its life to protect its trainer.
dex_00371|Many Pokémon gather around Garganacl, hoping to lick at its mineral-rich salt.|Many Pokémon gather around Garganacl, hoping to lick at its mineral-rich salt.
dex_00372|When exposed to a strong wind, a Gastly's gaseous body quickly dwindles away. They cluster under the eaves of houses to escape the ravages of wind.|When exposed to a strong wind, a Gastly's gaseous body quickly dwindles away. They cluster under the eaves of houses to escape the ravages of wind.
dex_00373|Eats beach sand for nourishment. Should one Gastrodon encounter another of a different color, a fierce battle will inevitably ensue.|Eats beach sand for nourishment. Should one Gastrodon encounter another of a different color, a fierce battle will inevitably ensue.
dex_00374|This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.|This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.
dex_00375|Deep in the night, your shadow cast by a streetlight may suddenly overtake you. It is actually a Gengar running past you, pretending to be your shadow.|Deep in the night, your shadow cast by a streetlight may suddenly overtake you. It is actually a Gengar running past you, pretending to be your shadow.
dex_00376|It climbs mountain paths using only the power of its arms. Because they look just like boulders lining paths, hikers may step on them without noticing.|It climbs mountain paths using only the power of its arms. Because they look just like boulders lining paths, hikers may step on them without noticing.
dex_00377|It has a sturdy body made up of stacked coins. Gholdengo overwhelms its enemies by firing coin after coin at them in quick succession.|It has a sturdy body made up of stacked coins. Gholdengo overwhelms its enemies by firing coin after coin at them in quick succession.
dex_00378|It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close.|It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close.
dex_00379|Although its energy blasts can blow away a dump truck, they have a limitation— they can only be fired when the sun is out.|Although its energy blasts can blow away a dump truck, they have a limitation— they can only be fired when the sun is out.
dex_00380|It lives inside an old treasure chest. Sometimes it gets left in shop corners since no one realizes it’s actually a Pokémon.|It lives inside an old treasure chest. Sometimes it gets left in shop corners since no one realizes it’s actually a Pokémon.
dex_00381|It lives inside an old treasure chest. Sometimes it gets left in shop corners since no one realizes it’s actually a Pokémon.|It lives inside an old treasure chest. Sometimes it gets left in shop corners since no one realizes it’s actually a Pokémon.
dex_00382|A Girafarig is an herbivore--it eats grass and tree shoots. While it is eating, its tail makes chewing and swallowing motions as if it were also eating.|A Girafarig is an herbivore--it eats grass and tree shoots. While it is eating, its tail makes chewing and swallowing motions as if it were also eating.
dex_00383|A Pokémon that is said to live in a world on the reverse side of ours. It appears in an ancient cemetery.|A Pokémon that is said to live in a world on the reverse side of ours. It appears in an ancient cemetery.
dex_00384|As a protective technique, it can completely freeze its fur to make its hairs stand like needles.|As a protective technique, it can completely freeze its fur to make its hairs stand like needles.
dex_00385|A Glalie has the power to instantaneously freeze moisture in the atmosphere. A dazzling cloud of diamondlike ice crystals forms around its body.|A Glalie has the power to instantaneously freeze moisture in the atmosphere. A dazzling cloud of diamondlike ice crystals forms around its body.
dex_00386|Bewitches humans with its helical tail and piercing gaze. Its hidden claws are quite sharp as well, making this Pokémon an exceedingly tricky opponent if antagonized.|Bewitches humans with its helical tail and piercing gaze. Its hidden claws are quite sharp as well, making this Pokémon an exceedingly tricky opponent if antagonized.
dex_00387|Glastrier has tremendous physical strength, and the mask of ice covering its face is 100 times harder than diamond.|Glastrier has tremendous physical strength, and the mask of ice covering its face is 100 times harder than diamond.
dex_00388|It glides without making a single sound. It grasps the face of its foe using its hind and large front claws, then stabs with its poison barb.|It glides without making a single sound. It grasps the face of its foe using its hind and large front claws, then stabs with its poison barb.
dex_00389|Glimmet’s toxic mineral crystals look just like flower petals. This Pokémon scatters poisonous powder like pollen to protect itself.|Glimmet’s toxic mineral crystals look just like flower petals. This Pokémon scatters poisonous powder like pollen to protect itself.
dex_00390|Glimmora’s petals are made of crystallized poison energy. It has recently become evident that these petals resemble Tera Jewels.|Glimmora’s petals are made of crystallized poison energy. It has recently become evident that these petals resemble Tera Jewels.
dex_00391|It observes prey while hanging inverted from branches. When the chance presents itself, it swoops!|It observes prey while hanging inverted from branches. When the chance presents itself, it swoops!
dex_00392|A horribly noxious honey drools from its mouth. One whiff of the honey can result in memory loss. Some fans are said to enjoy this overwhelming stink, however.|A horribly noxious honey drools from its mouth. One whiff of the honey can result in memory loss. Some fans are said to enjoy this overwhelming stink, however.
dex_00393|They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.|They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.
dex_00394|Its fangs easily puncture even thick animal hide. It loves to feast on the blood of people and Pokémon. It flits about in darkness and strikes from behind.|Its fangs easily puncture even thick animal hide. It loves to feast on the blood of people and Pokémon. It flits about in darkness and strikes from behind.
dex_00395|In the springtime, schools of Goldeen can be seen swimming up falls and rivers. It metes out staggering damage with its single horn.|In the springtime, schools of Goldeen can be seen swimming up falls and rivers. It metes out staggering damage with its single horn.
dex_00396|A Golduck is an adept swimmer. It sometimes joins competitive swimmers in training. It uses psychic powers when its forehead shimmers with light.|A Golduck is an adept swimmer. It sometimes joins competitive swimmers in training. It uses psychic powers when its forehead shimmers with light.
dex_00397|It is said to live in volcanic craters on mountain peaks. Once a year, it sheds its hide and grows larger. The shed hide crumbles and returns to the soil.|It is said to live in volcanic craters on mountain peaks. Once a year, it sheds its hide and grows larger. The shed hide crumbles and returns to the soil.
dex_00398|These Pokémon are thought to have been created by the science of an ancient and mysterious civilization.|These Pokémon are thought to have been created by the science of an ancient and mysterious civilization.
dex_00399|It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.|It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.
dex_00400|It is said that Golurk were ordered to protect people and Pokémon by the ancient people who made them.|It is said that Golurk were ordered to protect people and Pokémon by the ancient people who made them.
dex_00401|It gets picked on because it's meek. But then, whoever teased it gets to feel the full force of its horns and a good swatting from its thick tail.|It gets picked on because it's meek. But then, whoever teased it gets to feel the full force of its horns and a good swatting from its thick tail.
dex_00402|Its source of protection is its slimy, germ-laden mucous membrane. Anyone who touches it needs some thorough hand-washing.|Its source of protection is its slimy, germ-laden mucous membrane. Anyone who touches it needs some thorough hand-washing.
dex_00403|It sucks bodily fluids out of its prey. The leftover meat sinks to the seafloor, where it becomes food for other Pokémon.|It sucks bodily fluids out of its prey. The leftover meat sinks to the seafloor, where it becomes food for other Pokémon.
dex_00404|It whirls around in the wind while singing a joyous song. This delightful display has charmed many into raising this Pokémon.|It whirls around in the wind while singing a joyous song. This delightful display has charmed many into raising this Pokémon.
dex_00405|Even when nobody seems to be around, Gothita can still be heard making a muted cry. Many believe it’s speaking to something only it can see.|Even when nobody seems to be around, Gothita can still be heard making a muted cry. Many believe it’s speaking to something only it can see.
dex_00406|A criminal who was shown his fate by a Gothitelle went missing that same day and was never seen again.|A criminal who was shown his fate by a Gothitelle went missing that same day and was never seen again.
dex_00407|On nights when the stars shine, this Pokémon’s psychic power is at its strongest. It’s unknown just what link Gothorita has to the greater universe.|On nights when the stars shine, this Pokémon’s psychic power is at its strongest. It’s unknown just what link Gothorita has to the greater universe.
dex_00408|It resembles an eerie Pokémon once shown in a paranormal magazine. That Pokémon was said to be an Entei regenerated from a fossil.|It resembles an eerie Pokémon once shown in a paranormal magazine. That Pokémon was said to be an Entei regenerated from a fossil.
dex_00409|Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed.|Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed.
dex_00410|Each Grafaiai paints its own individual pattern, and it will paint that same pattern over and over again throughout its life.|Each Grafaiai paints its own individual pattern, and it will paint that same pattern over and over again throughout its life.
dex_00411|It has a particularly well-developed lower jaw. The huge fangs are heavy, causing it to tilt its head. Unless it is startled, it will not try to bite.|It has a particularly well-developed lower jaw. The huge fangs are heavy, causing it to tilt its head. Unless it is startled, it will not try to bite.
dex_00412|Searching for an opponent to test its skills against, it emerges onto land. Once the battle is over, it returns to the sea.|Searching for an opponent to test its skills against, it emerges onto land. Once the battle is over, it returns to the sea.
dex_00413|They descend from mountains by tumbling down steep slopes. They are so brutal, they smash aside obstructing trees and massive boulders with thunderous tackles.|They descend from mountains by tumbling down steep slopes. They are so brutal, they smash aside obstructing trees and massive boulders with thunderous tackles.
dex_00414|Gravrio_2 is used as the mascot and cheerleader for the Pewter Power Gems. If facing the Indigo Ice Beams, it shakes its rock-poms even harder.|Gravrio_2 is used as the mascot and cheerleader for the Pewter Power Gems. If facing the Indigo Ice Beams, it shakes its rock-poms even harder.
dex_00415|This creature resembles a mysterious Pokémon that, according to a paranormal magazine, has lived since ancient times.|This creature resembles a mysterious Pokémon that, according to a paranormal magazine, has lived since ancient times.
dex_00416|This friendly Pokémon doesn’t like being alone. Pay it even the slightest bit of attention, and it will follow you forever.|This friendly Pokémon doesn’t like being alone. Pay it even the slightest bit of attention, and it will follow you forever.
dex_00417|Common throughout the Galar region, this Pokémon has strong teeth and can chew through the toughest of berry shells.|Common throughout the Galar region, this Pokémon has strong teeth and can chew through the toughest of berry shells.
dex_00418|It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water.|It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water.
dex_00419|Born from polluted sludge in the sea, Grimer's favorite food is anything filthy. They feed on wastewater pumped out from factories.|Born from polluted sludge in the sea, Grimer's favorite food is anything filthy. They feed on wastewater pumped out from factories.
dex_00420|Its hairs work like muscle fibers. When its hairs unfurl, they latch on to opponents, ensnaring them as tentacles would.|Its hairs work like muscle fibers. When its hairs unfurl, they latch on to opponents, ensnaring them as tentacles would.
